,f1,f2,f3,f4,f5,f6,f7,f8
1299,0.53,0.4,0.57,0.12,0.5,0,0.53,0.32
1300,0.46,0.44,0.53,0.31,0.5,0,0.48,0.22
1301,0.57,0.4,0.48,0.24,0.5,0,0.55,0.22
1302,0.39,0.35,0.49,0.17,0.5,0,0.49,0.22
1303,0.43,0.4,0.5,0.18,0.5,0,0.5,0.28
1304,0.81,0.79,0.32,0.37,0.5,0,0.41,0.22
1305,0.53,0.61,0.51,0.49,0.5,0,0.54,0.27
1306,0.35,0.44,0.54,0.26,0.5,0,0.52,0.26
1307,0.29,0.34,0.55,0.24,0.5,0,0.51,0.22
1308,0.47,0.47,0.5,0.15,0.5,0,0.5,0.48
1309,0.48,0.49,0.45,0.23,0.5,0,0.51,0.22
1310,0.76,0.67,0.37,0.22,0.5,0,0.54,0.22
1311,0.28,0.48,0.56,0.16,0.5,0,0.48,0.26
1312,0.5,0.5,0.54,0.16,0.5,0,0.49,0.22
1313,0.53,0.51,0.36,0.13,0.5,0,0.52,0.22
1314,0.37,0.42,0.6,0.13,0.5,0,0.51,0.22
1315,0.74,0.89,0.32,0.24,0.5,0,0.54,0.32
1316,0.67,0.46,0.58,0.3,0.5,0,0.57,0.27
1317,0.26,0.28,0.6,0.2,0.5,0,0.54,0.31
1318,0.59,0.45,0.58,0.21,0.5,0,0.49,0.22
1319,0.47,0.49,0.6,0.15,0.5,0,0.38,0.22
1320,0.46,0.46,0.53,0.23,0.5,0,0.51,0.22
1321,0.43,0.45,0.53,0.19,0.5,0,0.56,0.22
1322,0.48,0.46,0.58,0.26,0.5,0,0.44,0.22
1323,0.77,0.72,0.48,0.26,0.5,0,0.51,0.22
1324,0.44,0.42,0.57,0.22,0.5,0,0.5,0.25
1325,0.53,0.54,0.43,0.18,0.5,0,0.53,0.31
1326,0.38,0.45,0.37,0.19,0.5,0,0.52,0.3
1327,0.47,0.54,0.53,0.77,0.5,0,0.52,0.36
1328,0.77,0.73,0.51,0.27,0.5,0,0.34,0.22
1329,0.36,0.39,0.54,0.16,0.5,0,0.5,0.28
1330,0.37,0.48,0.5,0.26,0.5,0,0.52,0.39
1331,0.5,0.45,0.53,0.21,0.5,0,0.28,0.22
1332,0.46,0.37,0.48,0.36,0.5,0,0.48,0.22
1333,0.55,0.63,0.54,0.16,0.5,0,0.45,0.27
1334,0.53,0.59,0.48,0.14,0.5,0,0.51,0.22
1335,0.33,0.39,0.52,0.09,0.5,0,0.47,0.28
1336,0.3,0.3,0.46,0.32,0.5,0,0.45,0.22
1337,0.52,0.37,0.48,0.13,0.5,0,0.55,0.22
1338,0.59,0.46,0.48,0.46,0.5,0,0.49,0.22
1339,0.51,0.46,0.4,0.65,0.5,0,0.49,0.22
1340,0.81,0.55,0.35,0.34,0.5,0,0.51,0.22
1341,0.53,0.45,0.53,0.18,0.5,0,0.42,0.22
1342,0.58,0.53,0.33,0.26,0.5,0,0.51,0.22
1343,0.43,0.46,0.5,0.21,0.5,0,0.49,0.34
1344,0.24,0.41,0.47,0.16,0.5,0,0.51,0.38
1345,0.61,0.39,0.53,0.14,0.5,0,0.43,0.26
1346,0.43,0.48,0.53,0.18,0.5,0,0.46,0.22
1347,0.55,0.59,0.53,0.15,0.5,0,0.49,0.22
1348,0.48,0.47,0.59,0.41,0.5,0,0.56,0.27
1349,0.54,0.53,0.53,0.17,0.5,0,0.51,0.39
1350,0.44,0.45,0.53,0.19,0.5,0,0.41,0.28
1351,0.46,0.41,0.58,0.1,0.5,0,0.48,0.22
1352,0.4,0.66,0.34,0.21,0.5,0,0.52,0.26
1353,0.56,0.51,0.32,0.49,0.5,0,0.48,0.22
1354,0.47,0.45,0.51,0.33,0.5,0,0.46,0.26
1355,0.38,0.4,0.59,0.25,0.5,0,0.44,0.22
1356,0.54,0.55,0.56,0.14,0.5,0,0.5,0.25
1357,0.45,0.5,0.57,0.29,0.5,0,0.44,0.11
1358,0.51,0.39,0.58,0.19,0.5,0,0.47,0.22
1359,0.34,0.48,0.47,0.19,0.5,0,0.5,0.3
1360,0.54,0.57,0.55,0.18,0.5,0,0.5,0.22
1361,0.34,0.47,0.48,0.32,0.5,0,0.42,0.22
1362,0.29,0.4,0.5,0.16,0.5,0,0.51,0.34
1363,0.59,0.51,0.48,0.12,0.5,0,0.54,0.31
1364,0.72,0.37,0.63,0.38,0.5,0,0.4,0.14
1365,0.63,0.64,0.45,0.26,0.5,0,0.43,0.22
1366,0.43,0.33,0.67,0.12,0.5,0,0.45,0.23
1367,0.38,0.43,0.53,0.22,0.5,0,0.48,0.11
1368,0.43,0.22,0.79,0.79,0.5,0,0.22,0
1369,0.35,0.21,1,0.8,0.5,0,0.13,0.01
1370,0.56,0.35,0.47,0.35,0.5,0,0.52,0.22
1371,0.48,0.46,0.58,0.16,0.5,0,0.45,0.22
1372,0.48,0.55,0.48,0.1,0.5,0,0.55,0.22
1373,0.78,0.82,0.56,0.21,0.5,0,0.69,0.22
1374,0.42,0.49,0.49,0.36,0.5,0,0.57,0.26
1375,0.46,0.54,0.59,0.41,0.5,0,0.53,0.21
1376,0.53,0.57,0.6,0.36,0.5,0,0.5,0.22
1377,0.37,0.3,0.62,0.43,0.5,0,0.44,0.39
1378,0.41,0.46,0.58,0.08,0.5,0,0.51,0.28
1379,0.57,0.5,0.4,0.08,0.5,0,0.47,0.22
1380,0.34,0.25,0.55,0.28,0.5,0,0.51,0.49
1381,0.59,0.54,0.53,0.14,0.5,0,0.48,0.22
1382,0.39,1,0.38,0.41,0.5,0,0.5,0.27
1383,0.39,0.46,0.33,0.18,0.5,0,0.53,0.22
1384,0.55,0.52,0.44,0.2,0.5,0,0.56,0.22
1385,0.58,0.56,0.46,0.14,0.5,0,0.51,0.22
1386,0.46,0.38,0.51,0.2,0.5,0,0.51,0.22
1387,0.55,0.72,0.35,0.26,0.5,0,0.49,0.22
1388,0.59,0.55,0.57,0.18,0.5,0,0.51,0.22
1389,0.48,0.51,0.5,0.24,0.5,0,0.54,0.38
1390,0.47,0.52,0.54,0.25,0.5,0,0.54,0.29
1391,0.54,0.59,0.57,0.34,0.5,0,0.49,0.22
1392,0.53,0.49,0.47,0.21,0.5,0,0.53,0.22
1393,0.46,0.56,0.56,0.25,0.5,0,0.43,0.22
1394,0.37,0.55,0.52,0.13,0.5,0,0.42,0.8
1395,0.52,0.65,0.36,0.37,0.5,0,0.52,0.34
1396,0.19,0.16,0.68,0.36,0.5,0,0.49,0.21
1397,0.47,0.56,0.51,0.2,0.5,0,0.52,0.59
1398,0.54,0.6,0.57,0.17,0.5,0,0.44,0.22
1399,0.45,0.57,0.38,0.28,0.5,0,0.53,0.31
1400,0.52,0.47,0.58,0.18,0.5,0,0.34,0.11
1401,0.57,0.55,0.51,0.18,0.5,0,0.51,0.43
1402,0.27,0.46,0.52,0.17,0.5,0,0.49,0.44
1403,0.52,0.45,0.45,0.13,0.5,0,0.48,0.22
1404,0.44,0.59,0.54,0.18,0.5,0,0.49,0.22
1405,0.23,0.13,0.51,0.16,0.5,0,0.53,0.51
1406,0.49,0.48,0.51,0.21,0.5,0,0.53,0.22
1407,0.6,0.62,0.54,0.11,0.5,0,0.51,0.22
1408,0.31,0.5,0.54,0.32,0.5,0,0.53,0.31
1409,0.53,0.48,0.51,0.18,0.5,0,0.52,0.27
1410,0.51,0.48,0.51,0.26,0.5,0,0.51,0.27
1411,0.38,0.42,0.47,0.12,0.5,0,0.47,0.53
1412,0.3,0.45,0.55,0.19,0.5,0,0.53,0.4
1413,0.74,0.82,0.46,0.24,0.5,0,0.48,0.22
1414,0.58,0.37,0.58,0.16,0.5,0,0.51,0.22
1415,0.43,0.28,0.41,0.32,0.5,0,0.52,0.22
1416,0.41,0.49,0.55,0.13,0.5,0,0.55,0.22
1417,0.23,0.29,0.46,0,0.5,0,0.43,0.31
1418,0.61,0.54,0.54,0.38,0.5,0,0.54,0.29
1419,0.55,0.38,0.52,0.16,0.5,0,0.49,0.64
1420,0.41,0.56,0.53,0.16,0.5,0,0.55,0.26
1421,0.31,0.4,0.31,0.17,0.5,0,0.52,0.22
1422,0.59,0.48,0.49,0.42,0.5,0,0.52,0.22
1423,0.54,0.55,0.55,0.4,0.5,0,0.53,0.22
1424,0.44,0.54,0.51,0.16,0.5,0,0.58,0.22
1425,0.79,0.56,0.53,0.19,0.5,0,0.47,0.35
1426,0.52,0.5,0.6,0.2,0.5,0,0.52,0.22
1427,0.61,0.73,0.5,0.58,0.5,0,0.5,0.22
1428,0.5,0.43,0.56,0.17,0.5,0,0.35,0.22
1429,0.5,0.44,0.57,0.28,0.5,0,0.57,0.22
1430,0.6,0.57,0.63,0.22,0.5,0,0.5,0.49
1431,0.56,0.49,0.47,0.13,0.5,0,0.52,0.22
1432,0.73,0.59,0.35,0.15,0.5,0,0.54,0.22
1433,0.6,0.37,0.52,0.15,0.5,0,0.55,0.26
1434,0.64,0.61,0.56,0.15,0.5,0,0.54,0.22
1435,0.63,0.56,0.52,0.21,0.5,0,0.5,0.22
1436,0.56,0.68,0.42,0.36,0.5,0,0.49,0.22
1437,0.64,0.56,0.52,0.17,0.5,0,0.54,0.47
1438,0.69,0.66,0.36,0.09,0.5,0,0.56,0.22
1439,0.4,0.45,0.45,0.15,0.5,0,0.53,0.48
1440,0.39,0.63,0.41,0.27,0.5,0,0.49,0.22
1441,0.45,0.51,0.43,0.22,0.5,0,0.57,0.22
1442,0.77,0.78,0.27,0.37,0.5,0,0.49,0.22
1443,0.57,0.53,0.6,0.28,0.5,0,0.52,0.45
1444,0.33,0.49,0.46,0.22,0.5,0,0.53,0.33
1445,0.28,0.41,0.46,0.18,0.5,0,0.47,0.39
1446,0.24,0.25,0.57,0.28,0.5,0,0.51,0.11
1447,0.43,0.41,0.37,0.18,0.5,0,0.54,0.31
1448,0.46,0.59,0.38,0.12,0.5,0,0.5,0.22
1449,0.59,0.48,0.49,0.49,0.5,0,0.36,0.32
1450,0.61,0.76,0.3,0.16,0.5,0,0.45,0.41
1451,0.33,0.38,0.47,0.14,0.5,0,0.51,0.47
1452,0.39,0.33,0.33,0.23,0.5,0,0.47,0.22
1453,0.86,0.78,0.34,0.15,0.5,0,0.53,0.22
1454,0.72,0.73,0.41,0.28,0.5,0,0.44,0.22
1455,0.46,0.62,0.46,0.54,0.5,0,0.51,0.27
1456,0.39,0.58,0.47,0.18,0.5,0,0.48,0.22
1457,0.38,0.47,0.47,0.18,0.5,0,0.44,0.26
1458,0.63,0.57,0.5,0.48,0.5,0,0.51,0.22
1459,0.6,0.61,0.54,0.11,0.5,0,0.46,0.22
1460,0.81,0.62,0.43,0.17,0.5,0,0.53,0.22
1461,0.49,0.39,0.52,0.29,0.5,0,0.48,0.22
1462,0.42,0.35,0.54,0.18,0.5,0,0.56,0.22
1463,0.4,0.44,0.49,0.47,0.5,0,0.49,0.27
1464,0.41,0.4,0.59,0.47,0.5,0,0.48,0.43
1465,0.39,0.44,0.28,0.12,0.5,0,0.46,0.27
1466,0.69,0.6,0.51,0.13,0.5,0.83,0.52,0.22
1467,0.48,0.35,0.42,0.21,0.5,0,0.57,0.22
1468,0.56,0.44,0.56,0.19,0.5,0,0.54,0.22
1469,0.49,0.37,0.59,0.17,0.5,0,0.51,0.22
1470,0.83,0.53,0.52,0.2,0.5,0,0.48,0.25
1471,0.53,0.42,0.58,0.29,0.5,0,0.5,0.22
1472,0.57,0.58,0.58,0.35,0.5,0,0.49,0.22
1473,0.37,0.51,0.57,0.4,0.5,0,0.48,0.27
1474,0.38,0.62,0.52,0.14,0.5,0,0.53,0.22
1475,0.5,0.42,0.57,0.49,0.5,0,0.48,0.27
1476,0.48,0.48,0.56,0.18,0.5,0,0.58,0.22
1477,0.35,0.42,0.56,0.28,0.5,0,0.47,0.22
1478,0.53,0.51,0.54,0.21,0.5,0,0.45,0.22
1479,0.49,0.38,0.49,0.15,0.5,0,0.53,0.25
1480,0.66,0.54,0.53,0.17,0.5,0,0.54,0.22
1481,0.43,0.48,0.36,0.26,0.5,0,0.52,0.22
1482,0.46,0.61,0.55,0.29,0.5,0,0.49,0.22
1483,0.83,0.94,0.32,0.21,0.5,0,0.51,0.22
