,f1,f2,f3,f4,f5,f6,f7,f8,label
1104,0.58,0.51,0.63,0.2,0.504388469,0,0.5,0.42,NUC
1105,0.38,0.42,0.5,0.19,0.5,0,0.44,0.22,CYT
1106,0.32,0.577604786,0.493925466,0.18,0.5,0,0.48,0.34,CYT
1107,0.44,0.55,0.51,0.16,0.5,0,0.6,0.22,CYT
1108,0.403638001,0.83,0.43,0.24,0.5,0.091188219,0.54,0.03939495,ME1
1109,0.58,0.55,0.51,0.13,0.5,0,0.52,0.22,CYT
1110,0.69030076,0.49,0.59,0.21,0.5,0,0.47,0.22,NUC
1111,0.42,0.779242817,0.54,0.17,0.821111481,0,0.51,0.22,CYT
1112,0.39,0.45,0.75,0.17,0.5,0,0.51,0.22,CYT
1113,0.53,0.45,0.52,0.29,0.5,0,0.55,0.38,MIT
1114,0.62,0.6,0.54,0.22,0.5,0,0.54,0.27,CYT
1115,0.48,0.44,0.51,0.856018976,0.5,0,0.49,0.22,CYT
1116,0.79,0.62,0.35,0.35,0.5,0,0.6,0.28,ME2
1117,0.19,0.41,0.55,0.13,0.5,0,0.334787726,0.25,CYT
1118,0.27,0.43,0.5,0.13,0.5,0,0.54,0.31,CYT
1119,0.42,0.46,0.44,0.17,0.5,0,0.51,0.42,CYT
1120,0.42,0.51,0.33,0.16,0.5,0.419093712,0.54,0.22,ME3
1121,0.36,0.51,0.678028243,0.17,0.705476656,0,0.52,0.22,VAC
1122,0.5,0.55,0.719798049,0.16,0.5,0,0.51,0.31,CYT
1123,0.25,0.4,0.54,0.776339769,0.5,0,0.43,0.22,CYT
1124,0.5,0.4,0.57,0.17,0.5,0,0.59,0.22,CYT
1125,0.78,0.71,0.35,0.25,0.5,0,0.49,0.22,ME1
1126,0.51,0.39,0.56,0.55,0.5,0,0.46,0.64,MIT
1127,0.49,0.49,0.4,0.299081632,0.5,0.80473119,0.48,0.26,ME3
1128,0.271829958,0.47,0.229998455,0.31,0.880769708,0,0.56,0.26,CYT
1129,0.45,0.39,0.46,0.29,0.5,0,0.42,0.22,MIT
1130,0.32,0.3,0.57,0.828309728,0.5,0,0.5,0.25,NUC
1131,0.45,0.5,0.496744898,0.16,0.5,0,0.605937127,0.28,ME3
1132,0.22,0.53,0.36,0.22,0.5,0,0.54,0.357606388,ME3
1133,0.57,0.52,0.46,0.2,0.5,0.038243979,0.52,0.41,POX
1134,0.6277872,0.71,0.47,0.21,0.5,0,0.52,0.22,MIT
1135,0.58,0.63,0.52,0.7,0.5,0.171354267,0.46,0.22,MIT
1136,0.28,0.48,0.36,0.16,0.5,0.184060129,0.53,0.22,ME3
1137,0.52,0.65,0.36,0.839096751,0.5,0,0.44,0.22,ME3
1138,0.64,0.44,0.223201275,0.291841376,0.5,0,0.56,0.22,CYT
1139,0.42,0.71,0.45,0.15,0.5,0,0.48,0.22,ME3
1140,0.38,0.56,0.368548313,0.16,0.632357707,0,0.53,0.22,ME3
1141,0.92,0.66,0.52,0.727823741,0.5,0,0.53,0.22,ME1
1142,0.8,0.73,0.47,0.19,0.5,0,0.49,0.22,ME1
1143,0.52,0.46,0.34,0.2,0.5,0,0.51,0.25,ME3
1144,0.36,0.48,0.61,0.26,0.5,0,0.5,0.16,NUC
1145,0.3,0.37,0.4,0.45,0.952158439,0,0.48,0.41,ME3
1146,0.621393423,0.4,0.6,0.16,0.5,0,0.113163208,0.39,NUC
1147,0.72,0.61,0.45,0.3,0.5,0,0.54,0.25,MIT
1148,0.43,0.966785079,0.51,0.49,0.5,0,0.48,0.91932046,MIT
1149,0.36,0.46,0.62,0.46,0.5,0,0.51,0.33,CYT
1150,0.27,0.6,0.48,0.23,0.5,0,0.55,0.22,CYT
1151,0.51,0.34,0.5,0.19,0.5,0,0.5,0.22,NUC
1152,0.38,0.37,0.56,0.21,0.5,0,0.49,0.22,NUC
1153,0.311974093,0.52,0.48,0.148832475,0.5,0,0.46,0.941217512,NUC
1154,0.36,0.49,0.3,0.22,0.5,0,0.52,0.31,ME3
1155,0.81,0.9,0.39,0.41,0.613077542,0,0.602095346,0.22,ME2
1156,0.44,0.34,0.55,0.18,0.5,0,0.52,0.22,CYT
1157,0.43,0.54,0.58,0.16,0.5,0,0.5,0.36,NUC
1158,0.51,0.63,0.3,0.35,0.5,0.226446261,0.53,0.27,ME3
1159,0.57,0.61,0.55,0.67,0.666550728,0,0.48,0.22,MIT
1160,0.32,0.36,0.34,0.19,0.5,0,0.55,0.26,ME3
1161,0.52,0.48,0.58,0.55,0.5,0,0.48,0.22,CYT
1162,0.48,0.48,0.5,0.47,0.5,0,0.55,0.22,MIT
1163,0.78,0.48,0.4596264,0.3,0.5,0,0.53,0.502269544,ME2
1164,0.74803627,0.34,0.62,0.19,0.5,0,0.57,0.22,CYT
1165,0.33,0.38,0.53,0.26,0.5,0,0.52,0.27,NUC
1166,0.4,0.52,0.53,0.52,0.5,0.109399728,0.51,0.22,MIT
1167,0.72,0.56,0.4,0.26,0.5,0,0.51,0.26,ME2
1168,0.5,0.56,0.49,0.61,0.5,0,0.5,0.22,MIT
1169,0.7,0.84,0.49,0.28,1,0,0.58,0.22,ERL
1170,0.39,0.81,0.35,0.28,0.5,0,0.51,0.45,ME3
1171,0.45,0.53,0.51,0.42,0.5,0,0.52,0.22,MIT
1172,0.39,0.44,0.54,0.24,0.5,0,0.51,0.49,NUC
1173,0.203702858,0.55,0.54,0.18,0.5,0,0.43,0.22,CYT
1174,0.45,0.5,0.57,0.261076085,0.872157317,0,0.576137136,0.11,CYT
1175,0.801338345,0.65,0.57,0.985374739,0.5,0,0.422036568,0.25,CYT
1176,0.39,0.65,0.57,0.19,0.5,0,0.43,0.25,CYT
1177,0.47,0.55,0.57,0.17,0.5,0.021505937,0.52,0.66,NUC
1178,0.37,0.468002013,0.38,0.18,0.5,0,0.51,0.22,ME3
1179,0.55,0.57,0.240261726,0.07,0.5,0,0.55,0.22,CYT
1180,0.66,0.65,0.54,0.4,0.5,0,0.51,0.22,EXC
1181,0.5,0.43,0.5,0.17,0.5,0,0.46,0.47,NUC
1182,0.19,0.66,0.6,0.14,0.5,0,0.2,0.593588995,NUC
1183,0.48,0.17,0.37,0.33,0.5,0,0.44,0.36,NUC
1184,0.594828141,0.748822629,0.32,0.16,0.5,0,0.51,0.27,VAC
1185,0.29,0.25836424,0.43,0.17,0.5,0,0.55,0.3,ME3
1186,0.82,0.63,0.47,0.18,0.5,0,0.5,0.22,POX
1187,0.51,0.45,0.62,0.25,0.5,0,0.59,0.22,MIT
1188,0.544837883,0.61,0.47,0.13,0.5,0,0.48,0.22,MIT
1189,0.6,0.4,0.959205973,0.46,0.5,0,0.53,0.22,MIT
1190,0.66,0.55,0.45,0.325714098,0.5,0.102564927,0.46,0.22,MIT
1191,0.889853568,0.251209568,0.52,0.13,0.5,0.283542223,0.55,0.22,CYT
1192,0.63,0.67,0.57,0.24,0.5,0,0.49,0.22,MIT
1193,0.38,0.61,0.894123347,0.12,0.5,0,0.53,0.47,CYT
1194,0.74,0.57,0.51,0.28,0.5,0.437906477,0.58,0.22,VAC
1195,0.42,0.24,0.34,0.27901735,0.5,0,0.5,0.22,ME3
1196,0.64,0.56,0.56,0.22,0.5,0,0.45,0.22,CYT
1197,0.43,0.35,0.52,0.52,0.5,0,0.54,0.22,MIT
1198,0.47,0.39,0.59,0.15,0.5,0,0.57,0.22,CYT
1199,0.63,0.53,0.54,0.4,0.5,0,0.5,0.22,MIT
1200,0.39,0.44,0.35,0.16,0.5,0,0.55,0.22,ME3
1201,0.508701736,0.52,0.59,0.160141216,0.63029916,0,0.51,0.520362908,NUC
1202,0.4,0.45,0.56,0.2,0.511554436,0,0.45,0.213336651,CYT
1203,0.61,0.72,0.39,0.33,0.5,0,0.58,0.22,MIT
1204,0.531326301,0.56,0.55,0.003188177,0.5,0,0.5,0.22,CYT
1205,0.45,0.41,0.5,0.46,0.598733339,0.5,0.719956139,0.27,POX
1206,0.67,0.62,0.54,0.43,0.5,0,0.473575343,0.22,MIT
1207,0.6,0.5,0.57,0.25,0.5,0,0.41,0.26,CYT
1208,0.47,0.32,0.64,0.3,0.5,0,0.365060001,0.22,NUC
1209,0.774091582,0.37,0.61,0.09,0.5,0.318865617,0.52,0.213036615,NUC
1210,0.42,0.43,0.56,0.1,0.5,0,0.49,0.658257749,CYT
1211,0.49,0.47,0.53,0.16,0.5,0,0.48,0.27,NUC
1212,0.507785555,0.42,0.71,0.21,0.5,0,0.54,0.32,CYT
1213,0.21,0.41,0.55,0.11,0.5,0,0.5,0.27,CYT
1214,0.339553428,0.43,0.51,0.13,0.5,0,0.47,0.22,CYT
1215,0.54,0.38,0.52,0.18,0.5,0,0.48,0.22,CYT
1216,0.52,0.941032598,0.51,0.54,0.67255966,0,0.514527886,0.27,MIT
1217,0.63,0.56,0.45,0.58,0.5,0,0.51,0.22,MIT
1218,0.58,0.58,0.58,0.49,0.5,0,0.49,0.26,MIT
1219,0.72,0.62,0.34,0.29,0.882711732,0,0.56,0.28,MIT
1220,0.72,0.61,0.37,0.3,0.5,0,0.57,0.22,MIT
1221,0.999430378,0.43,0.38,0.33,0.5,0,0.63370624,0.28,MIT
1222,0.489330968,0.45,0.45,0.54,0.5,0,0.5,0.22,MIT
1223,0.47,0.46,0.59,0.49,0.5,0.201966535,0.56,0.22,MIT
1224,0.78,0.74,0.58,0.25,1,0,0.53,0.22,ERL
1225,0.7,0.65,0.54,0.28,0.5,0,0.6,0.4,VAC
1226,0.41,0.45,0.53,0.17,0.5,0,0.51,0.25,NUC
1227,0.36,0.37,0.33,0.14,0.5,0,0.57,0.31,ME3
1228,0.46,0.677652755,0.71,0.15,0.5,0,0.009434134,0.22,MIT
1229,0.45,0.600356676,0.57,0.36,0.593052119,0,0.52,0.230290252,CYT
1230,0.27,0.39,0.66,0.11,0.5,0,0.44,0.22,MIT
1231,0.34,0.42,0.3,0.043202906,0.5,0,0.53,0.22,ME3
1232,0.42,0.32,0.5,0.21,0.5,0,0.51,0.22,NUC
1233,0.36,0.24,0.49,0.16,0.5,0,0.51,0.22,NUC
1234,0.6,0.56,0.47,0.2,0.5,0.069786264,0.108561385,0.38,NUC
1235,0.5,0.51,0.52,0.09,0.5,0,0.48,0.509278299,NUC
1236,0.46,0.43,0.49,0.79,0.5,0,0.143699217,0.147454002,NUC
1237,0.56,0.52,0.601427001,0.19,0.5,0,0.54,0.22,CYT
1238,0.61,0.3,0.59,0.12,0.5,0,0.49,0.27,NUC
1239,0.78,0.474314641,0.32,0.23,0.5,0,0.53,0.078278497,ME1
1240,0.52,0.75,0.37,0.14,0.5,0,0.46,0.22,ME3
1241,0.59,0.58,0.586650029,0.19,0.5,0,0.119864017,0.27,CYT
1242,0.53,0.68,0.42,0.19,0.5,0,0.53,0.22,ME3
1243,0.795170843,0.55,0.41,0.16,0.5,0,0.46,0.22,ME2
1244,0.77,0.87,0.47,0.37,0.5,0,0.48,0.22,EXC
1245,0.43,0.51,0.48,0.14,0.5,0,0.5,0.22,CYT
1246,0.33,0.44,0.49,0.08,0.5,0,0.434094754,0.49,NUC
1247,0.47,0.47,0.58,0.16,0.5,0,0.49,0.28,CYT
1248,0.37,0.34,0.32,0.22,0.5,0,0.56,0.22,ME3
1249,0.37,0.43,0.62,0.27,0.5,0,0.48,0.22,NUC
1250,0.7,0.69,0.43,0.33,0.5,0,0.58,0.22,ME1
1251,0.51,0.35,0.46,0.15,0.684388634,0,0.51,0.42,CYT
1252,0.59,0.65,0.52,0.182817698,0.5,0,0.46,0.31,CYT
1253,0.54,0.56,0.57,0.18,0.693308865,0,0.45,0.25,NUC
1254,0.49,0.43,0.48,0.15,0.5,0,0.55,0.25,CYT
1255,0.49,0.47,0.52,0.16,0.5,0,0.53,0.28,CYT
1256,0.49,0.42,0.54,0.17,0.5,0,0.5,0.36,CYT
1257,0.2,0.34,0.33,0.1,0.5,0,0.48,0.31,ME3
1258,0.55,0.41,0.430622185,0.21,0.5,0,0.52,0.22,CYT
1259,0.28,0.269657973,0.55,0.11,0.5,0,0.575242927,0.993119944,NUC
1260,0.476218738,0.221531987,0.63,0.39,1,0,0.59,0.4,NUC
1261,0.35,0.4,0.977077008,0.18,0.5,0,0.079240131,0.38,CYT
1262,0.47,0.45,0.53,0.62,0.5,0,0.46,0.22,MIT
1263,0.39,0.39,0.55,0.52,0.5,0,0.37,0.16,NUC
1264,0.48,0.57,0.5,0.09,0.771005217,0,0.52,0.42,NUC
1265,0.44,0.41,0.58,0.2,0.5,0,0.57,0.25,CYT
1266,0.45,0.56,0.51,0.64,0.5,0,0.54,0.79554727,MIT
1267,0.978710735,0.53,0.52,0.37,0.5,0,0.5,0.22,NUC
1268,0.41,0.3,0.49,0.28,0.5,0,0.050789254,0.22,CYT
1269,0.508035408,0.415117968,0.63,0.18,0.5,0,0.52,0.22,CYT
1270,0.47,0.59,0.43,0.13,0.5,0,0.56,0.3,ME3
1271,0.4,0.45,0.42,0.17,0.688850391,0,0.54,0.26,ME3
1272,0.49,0.41,0.32,0.21,0.5,0,0.5,0.32,ME3
1273,0.35,0.53,0.35,0.33,0.948890495,0,0.5,0.32,ME3
1274,0.46,0.41,0.5,0.44,0.5,0,0.53,0.22,MIT
1275,0.544287024,0.73,0.37,0.37,0.5,0,0.48,0.31,ME1
1276,0.23,0.34,0.41,0.28,0.5,0,0.5,0.940509378,NUC
1277,0.34,0.31,0.6,0.37,0.5,0,0.683282899,0.3,NUC
1278,0.38,0.49,0.54,1,0.5,0,0.5,0.27,CYT
1279,0.27,0.56,0.56,0.18,0.5,0,0.52,0.22,CYT
1280,0.76,0.74,0.56,0.34,0.5,0,0.51,0.3,ME2
1281,0.42,0.32,0.48,0.16,0.5,0,0.624517028,0.22,VAC
1282,0.36,0.34,0.46,0.19,0.5,0,0.52,0.22,ME2
1283,0.44,0.41,0.44,0.13,0.5,0.128374855,0.49,0.42,NUC
1284,0.46,0.14,0.68021682,0.21,0.5,0,0.5,0.25,ME3
1285,0.39,0.37,0.56,0.921215066,0.5,0,0.5,0.27,CYT
1286,0.47,0.54,0.54,0.48,0.658222561,0,0.53,0.26,MIT
1287,0.72,0.374288673,0.42,0.28,0.5,0,0.48,0.22,MIT
1288,0.81,0.156757282,0.52,0.41,0.5,0,0.57,0.26,MIT
1289,0.62,0.6,0.47,0.16,0.5,0,0.53,0.22,CYT
1290,0.4,0.53,0.61,0.21,0.5,0,0.48,0.33,NUC
1291,0.46,0.42,0.6,0.21,0.5,0.760675391,0.4,0.22,EXC
1292,0.79,0.74,0.774235669,0.33,0.5,0.385162334,0.48,0.22,EXC
1293,0.475197907,0.56,0.69623273,0.835952904,0.843558812,0.810369805,0.51,0.25,ME2
1294,0.67,0.51,0.54,0.21,0.582749496,0,0.02367693,0.3,MIT
1295,0.5,0.46,0.64,0.36,0.975912007,0,0.49,0.22,MIT
1296,0.6,0.46,0.59,0.16,0.5,0,0.49,0.22,MIT
1297,0.58,0.787968272,0.57,0.46,0.5,0,0.51,0.27,MIT
1298,0.286567245,0.46,0.51,0.37,0.5,0,0.51,0.22,MIT
1299,0.53,0.4,0.57,0.12,0.5,0.829579761,0.53,0.32,NUC
1300,0.46,0.44,0.53,0.31,0.5,0,0.48,0.22,MIT
1301,0.57,0.4,0.48,0.24,0.5,0,0.55,0.22,CYT
1302,0.39,0.528575962,0.49,0.17,0.5,0,0.49,0.394962874,NUC
1303,0.43,0.4,0.5,0.18,0.5,0,0.5,0.28,CYT
1304,0.81,0.79,0.32,0.37,0.5,0,0.41,0.22,ME1
1305,0.53,0.61,0.51,0.045555165,0.5,0,0.54,0.27,MIT
1306,0.35,0.44,0.54,0.26,0.5,0,0.52,0.26,NUC
1307,0.17833087,0.34,0.55,0.24,0.5,0,0.51,0.22,CYT
1308,0.47,0.47,0.5,0.15,0.5,0,0.5,0.48,NUC
1309,0.48,0.83736166,0.45,0.23,0.867874587,0,0.51,0.22,ME3
1310,0.76,0.67,0.37,0.22,0.5,0.656890681,0.54,0.22,ME2
1311,0.907929878,0.48,0.771957036,0.16,0.5,0,0.48,0.26,CYT
1312,0.461617859,0.5,0.54,0.16,0.5,0,0.49,0.22,POX
1313,0.53,0.51,0.36,0.13,0.5,0,0.52,0.22,ME3
1314,0.450143709,0.42,0.6,0.13,0.5,0.55127563,0.51,0.85569172,NUC
1315,0.74,0.89,0.32,0.24,0.852005549,0,0.54,0.32,ME1
1316,0.67,0.518809096,0.58,0.3,0.5,0,0.57,0.27,NUC
1317,0.26,0.28,0.750849227,0.2,0.5,0,0.54,0.31,MIT
1318,0.59,0.45,0.58,0.21,0.5,0.409024138,0.49,0.22,MIT
1319,0.47,0.49,0.6,0.15,0.5,0,0.38,0.22,CYT
1320,0.46,0.46,0.53,0.23,0.5,0,0.51,0.22,CYT
1321,0.43,0.45,0.53,0.19,0.5,0,0.56,0.22,CYT
1322,0.48,0.46,0.58,0.26,0.5,0,0.44,0.22,NUC
1323,0.77,0.389823514,0.48,0.26,0.5,0,0.51,0.22,EXC
1324,0.44,0.42,0.57,0.22,0.5,0,0.5,0.300903537,NUC
1325,0.53,0.54,0.43,0.18,0.5,0,0.53,0.31,NUC
1326,0.38,0.45,0.37,0.19,0.5,0,0.52,0.3,ME3
1327,0.47,0.54,0.53,0.77,0.5,0,0.52,0.36,MIT
1328,0.77,0.338507515,0.51,0.078512155,0.5,0,0.34,0.22,EXC
1329,0.36,0.39,0.456780341,0.16,0.5,0,0.491384219,0.28,NUC
1330,0.37,0.48,0.5,0.988232501,0.5,0,0.255631448,0.39,NUC
1331,0.5,0.45,0.53,0.21,0.5,0,0.470721329,0.266298044,NUC
1332,0.46,0.37,0.75262029,0.36,0.5,0,0.48,0.22,POX
1333,0.55,0.63,0.54,0.16,0.5,0,0.45,0.657363962,CYT
1334,0.53,0.59,0.48,0.14,0.5,0,0.51,0.22,CYT
1335,0.33,0.39,0.52,0.09,0.5,0,0.47,0.28,NUC
1336,0.3,0.3,0.46,0.32,0.5,0,0.45,0.22,NUC
1337,0.52,0.37,0.48,0.13,0.5,0.229203467,0.55,0.22,NUC
1338,0.59,0.809975043,0.990457382,0.46,0.5,0,0.49,0.22,CYT
1339,0.51,0.46,0.4,0.65,0.5,0,0.49,0.22,MIT
1340,0.81,0.55,0.35,0.964689868,0.5,0,0.51,0.22,ME2
1341,0.53,0.45,0.53,0.18,0.5,0,0.42,0.22,CYT
1342,0.58,0.53,0.33,0.26,0.5,0,0.51,0.22,ME3
1343,0.43,0.244047112,0.5,0.698326352,0.5,0,0.49,0.34,CYT
1344,0.24,0.41,0.47,0.16,0.966796728,0,0.290515984,0.38,NUC
1345,0.61,0.39,0.301929259,0.14,0.5,0,0.43,0.26,NUC
1346,0.43,0.48,0.53,0.18,0.5,0.356760164,0.46,0.22,NUC
1347,0.55,0.59,0.53,0.15,0.5,0.69291086,0.49,0.22,NUC
1348,0.48,0.47,0.59,0.41,0.5,0.367650644,0.56,0.27,NUC
1349,0.551341581,0.53,0.53,0.17,0.5,0,0.51,0.39,NUC
1350,0.44,0.45,0.53,0.19,0.5,0,0.41,0.28,NUC
1351,0.46,0.41,0.58,0.550867509,0.5,0,0.48,0.22,NUC
1352,0.4,0.66,0.34,0.21,0.5,0,0.52,0.103171767,NUC
1353,0.473895515,0.51,0.32,0.358544254,0.5,0,0.48,0.22,NUC
1354,0.47,0.45,0.51,0.33,0.5,0,0.46,0.26,NUC
1355,0.38,0.4,0.59,0.25,0.5,0,0.44,0.22,CYT
1356,0.54,0.55,0.539633055,0.14,0.5,0,0.5,0.25,CYT
1357,0.45,0.5,0.57,0.29,0.5,0,0.44,0.11,CYT
1358,0.51,0.39,0.58,0.605019987,0.5,0,0.47,0.22,CYT
1359,0.34,0.48,0.47,0.19,0.5,0,0.5,0.449421951,NUC
1360,0.54,0.57,0.55,0.694784153,0.5,0,0.5,0.418338025,NUC
1361,0.34,0.47,0.48,0.32,0.5,0,0.42,0.22,NUC
1362,0.29,0.4,0.5,0.16,0.5,0,0.51,0.34,NUC
1363,0.59,0.51,0.48,0.12,0.5,0.735378046,0.54,0.31,CYT
1364,0.72,0.37,0.63,0.042927963,0.5,0,0.4,0.14,CYT
1365,0.610490629,0.64,0.45,0.26,0.5,0,0.43,0.22,CYT
1366,0.437050545,0.33,0.67,0.12,0.5,0,0.45,0.23,CYT
1367,0.38,0.43,0.53,0.22,0.5,0,0.48,0.288218521,CYT
1368,0.43,0.22,0.723345586,0.79,0.5,0,0.22,0,CYT
1369,0.35,0.21,1,0.8,0.5,0,0.13,0.01,CYT
1370,0.56,0.35,0.47,0.35,0.5,0,0.52,0.22,CYT
1371,0.48,0.46,0.58,0.16,0.697780009,0,0.45,0.6326641,CYT
1372,0.48,0.55,0.48,0.1,0.5,0,0.348862873,0.22,CYT
1373,0.302230517,0.82,0.56,0.21,0.5,0,0.69,0.22,CYT
1374,0.42,0.49,0.49,0.36,0.5,0,0.57,0.26,MIT
1375,0.46,0.54,0.59,0.41,0.5,0,0.53,0.21,CYT
1376,0.53,0.57,0.6,0.36,0.5,0,0.5,0.22,CYT
1377,0.37,0.3,0.62,0.43,0.614865008,0,0.44,0.39,CYT
1378,0.41,0.46,0.58,0.08,0.5,0,0.51,0.28,NUC
1379,0.57,0.5,0.866504111,0.08,0.5,0,0.47,0.22,ME3
1380,0.34,0.25,0.55,0.28,0.5,0.625524296,0.51,0.49,CYT
1381,0.59,0.54,0.53,0.14,0.5,0,0.48,0.22,CYT
1382,0.39,1,0.38,0.41,0.5,0,0.5,0.27,MIT
1383,0.39,0.46,0.33,0.18,0.5,0.417661099,0.53,0.22,ME3
1384,0.55,0.52,0.44,0.2,0.5,0,0.56,0.671140162,ME2
1385,0.58,0.610467476,0.46,0.14,0.810224424,0,0.51,0.22,CYT
1386,0.46,0.38,0.51,0.2,0.5,0,0.51,0.22,CYT
1387,0.55,0.72,0.35,0.26,0.5,0,0.49,0.22,ME3
1388,0.59,0.55,0.57,0.18,0.5,0.74108579,0.51,0.22,CYT
1389,0.48,0.51,0.5,0.24,0.5,0,0.302280439,0.38,CYT
1390,0.47,0.793600651,0.54,0.25,0.5,0,0.54,0.29,MIT
1391,0.54,0.59,0.57,0.34,0.5,0,0.49,0.22,NUC
1392,0.53,0.49,0.47,0.677979428,0.5,0.603030579,0.53,0.22,CYT
1393,0.46,0.56,0.56,0.25,0.5,0,0.43,0.22,NUC
1394,0.37,0.55,0.52,0.13,0.5,0,0.42,0.8,CYT
1395,0.52,0.65,0.36,0.37,0.5,0.031440109,0.52,0.34,ME3
1396,0.19,0.16,0.68,0.36,0.76223904,0,0.49,0.21,NUC
1397,0.47,0.56,0.51,0.2,0.5,0,0.52,0.59,NUC
1398,0.54,0.6,0.57,0.17,0.5,0,0.44,0.22,NUC
1399,0.45,0.57,0.811494127,0.28,0.5,0,0.53,0.31,ME3
1400,0.52,0.47,0.58,0.18,0.5,0,0.34,0.11,CYT
1401,0.286720105,0.55,0.51,0.18,0.5,0,0.248638812,0.820965832,NUC
1402,0.27,0.46,0.52,0.17,0.5,0,0.49,0.44,NUC
1403,0.52,0.45,0.663592005,0.13,0.5,0,0.48,0.22,NUC
1404,0.44,0.59,0.54,0.18,0.5,0.810028115,0.49,0.22,NUC
1405,0.23,0.13,0.51,0.374594354,0.5,0,0.53,0.51,NUC
1406,0.49,0.356549779,0.51,0.21,0.5,0,0.53,0.22,NUC
1407,0.6,0.276622286,0.54,0.11,0.5,0,0.51,0.22,NUC
1408,0.31,0.5,0.54,0.32,0.5,0,0.53,0.31,NUC
1409,0.53,0.48,0.51,0.600436528,0.5,0,0.52,0.27,CYT
1410,0.51,0.48,0.51,0.26,0.5,0,0.51,0.27,CYT
1411,0.38,0.654934658,0.47,0.12,0.8038711,0,0.47,0.53,NUC
1412,0.3,0.394219817,0.55,0.19,0.5,0,0.53,0.4,CYT
1413,0.74,0.82,0.46,0.24,0.5,0,0.48,0.22,EXC
1414,0.58,0.37,0.58,0.16,0.5,0,0.51,0.22,NUC
1415,0.43,0.28,0.41,0.143435611,0.5,0,0.31275848,0.22,ME3
1416,0.41,0.49,0.55,0.13,0.5,0,0.360118833,0.22,CYT
1417,0.23,0.725284128,0.46,0.874199655,0.5,0,0.43,0.31,CYT
1418,0.61,0.54,0.765469948,0.38,0.5,0,0.54,0.29,MIT
1419,0.55,0.38,0.52,0.16,0.5,0,0.49,0.64,NUC
1420,0.41,0.320010109,0.53,0.16,0.5,0,0.150918192,0.26,NUC
1421,0.31,0.4,0.31,0.17,0.5,0.043416037,0.52,0.22,ME3
1422,0.59,0.48,0.49,0.42,0.646117498,0,0.52,0.22,CYT
1423,0.54,0.55,0.55,0.4,0.5,0.77061872,0.53,0.22,CYT
1424,0.44,0.54,0.51,0.16,0.5,0,0.58,0.22,CYT
1425,0.332240346,0.56,0.53,0.82730148,0.5,0,0.47,0.35,CYT
1426,0.52,0.5,0.6,0.2,0.5,0,0.52,0.22,CYT
1427,0.61,0.73,0.5,0.58,0.5,0,0.5,0.22,MIT
1428,0.5,0.43,0.56,0.415171899,0.5,0,0.35,0.22,NUC
1429,0.5,0.44,0.57,0.28,0.5,0,0.57,0.22,CYT
1430,0.6,0.57,0.63,0.22,0.5,0,0.5,0.690192381,NUC
1431,0.56,0.49,0.47,0.13,0.5,0,0.52,0.22,NUC
1432,0.73,0.59,0.35,0.15,0.5,0,0.54,0.22,VAC
1433,0.6,0.962380538,0.52,0.15,0.5,0,0.55,0.26,VAC
1434,0.64,0.61,0.56,0.15,0.5,0,0.54,0.22,VAC
1435,0.63,0.56,0.52,0.21,0.5,0,0.5,0.437178484,CYT
1436,0.56,0.68,0.42,0.36,0.5,0,0.49,0.22,CYT
1437,0.64,0.56,0.52,0.17,0.5,0,0.54,0.47,NUC
1438,0.69,0.933529641,0.36,0.09,0.5,0.039764569,0.56,0.22,ME1
1439,0.4,0.45,0.45,0.15,0.5,0,0.53,0.48,NUC
1440,0.39,0.63,0.41,0.27,0.5,0,0.49,0.22,ME3
1441,0.45,0.51,0.43,0.812657075,0.5,0,0.57,0.22,NUC
1442,0.77,0.78,0.27,0.37,0.5,0,0.49,0.22,ME1
1443,0.57,0.53,0.210388885,0.28,0.5,0,0.52,0.770998161,NUC
1444,0.33,0.49,0.415258946,0.22,0.5,0,0.53,0.33,ME3
1445,0.28,0.41,0.46,0.18,0.5,0,0.47,0.39,NUC
1446,0.24,0.25,0.57,0.28,0.788084983,0,0.51,0.11,CYT
1447,0.43,0.41,0.373985572,0.18,0.5,0,0.54,0.803553272,ME3
1448,0.46,0.59,0.38,0.12,0.5,0,0.630050622,0.22,ME3
1449,0.59,0.48,0.49,0.49,0.5,0,0.36,0.32,CYT
1450,0.61,0.76,0.3,0.16,0.5,0.537039142,0.45,0.41,ME3
1451,0.33,0.38,0.47,0.14,0.5,0,0.51,0.47,NUC
1452,0.39,0.33,0.33,0.372650513,0.5,0,0.47,0.22,ME3
1453,0.86,0.78,0.34,0.15,0.5,0,0.53,0.22,ME2
1454,0.72,0.73,0.41,0.28,0.5,0,0.44,0.22,ME1
1455,0.46,0.62,0.30125693,0.180831062,0.5,0,0.51,0.27,MIT
1456,0.75209246,0.58,0.47,0.18,0.5,0,0.65028687,0.22,MIT
1457,0.38,0.47,0.47,0.18,0.5,0,0.44,0.26,MIT
1458,0.153107343,0.57,0.5,0.48,0.5,0,0.51,0.22,MIT
1459,0.6,0.61,0.54,0.11,0.5,0,0.46,0.22,CYT
1460,0.81,0.475948923,0.43,0.17,0.5,0,0.53,0.22,ME2
1461,0.49,0.39,0.52,0.29,0.5,0.330919178,0.48,0.22,EXC
1462,0.42,0.35,0.993176694,0.18,0.951143092,0,0.56,0.22,CYT
1463,0.4,0.44,0.49,0.47,0.5,0,0.49,0.27,NUC
