,f1,f2,f3,f4,f5,f6,f7,f8,o
1057,0.47,0.45,0.51,0.33,0.5,0,0.46,0.568825607,NUC
1058,0.38,0.439664326,0.59,0.250556266,0.98598868,0.439684122,0.44,0.22,CYT
1059,0.54,0.55,0.56,0.14,0.910060088,0,0.5,0.25,CYT
1060,0.482600863,0.5,0.332564938,0.29,0.5,0,0.44,0.11,CYT
1061,0.765672823,0.39,0.58,0.19,0.5,0.402048324,0.47,0.22,CYT
1062,0.34,0.48,0.524561443,0.353287773,0.5,0,0.5,0.3,NUC
1063,0.54,0.57,0.88114457,0.860878105,0.5,0,0.448975203,0.22,NUC
1064,0.34,0.47,0.539317687,0.32,0.5,0,0.284178996,0.22,NUC
1065,0.29,0.4,0.5,0.16,0.5,0,0.51,0.34,NUC
1066,0.59,0.51,0.48,0.12,0.5,0,0.54,0.31,CYT
1067,0.72,0.37,0.63,0.38,0.5,0,0.008491947,0.14,CYT
1068,0.63,0.64,0.45,0.525476788,0.591063307,0.768229252,0.43,0.22,CYT
1069,0.43,0.33,0.67,0.12,0.5,0,0.45,0.23,CYT
1070,0.38,0.571732843,0.53,0.22,0.572351346,0.519950814,0.124670127,0.11,CYT
1071,0.43,0.22,0.79,0.79,0.55814863,0.010514306,0.22,0,CYT
1072,0.35,0.576868689,1,0.8,0.5,0,0.444434345,0.01,CYT
1073,0.56,0.35,0.582889745,0.166014913,0.5,0,0.52,0.22,CYT
1074,0.48,0.822449368,0.58,0.16,0.5,0.517238987,0.381610457,0.22,CYT
1075,0.48,0.55,0.48,0.1,0.5,0,0.608142094,0.22,CYT
1076,0.78,0.82,0.56,0.21,0.5,0,0.69,0.22,CYT
1077,0.42,0.49,0.49,0.36,0.5,0,0.447684669,0.26,MIT
1078,0.46,0.54,0.59,0.41,0.5,0,0.53,0.21,CYT
1079,0.53,0.57,0.6,0.36,0.5,0.554886877,0.5,0.22,CYT
1080,0.37,0.3,0.62,0.651747922,0.5,0,0.44,0.228887453,CYT
1081,0.41,0.46,0.58,0.563136726,0.5,0,0.340522888,0.28,NUC
1082,0.57,0.5,0.4,0.45104289,0.5,0,0.47,0.22,ME3
1083,0.990927831,0.25,0.55,0.28,0.5,0,0.51,0.49,CYT
1084,0.59,0.54,0.908107589,0.14,0.864365703,0,0.48,0.22,CYT
1085,0.39,1,0.38,0.41,0.5,0.658779956,0.5,0.27,MIT
1086,0.12951262,0.46,0.50842088,0.18,0.5,0,0.691698651,0.22,ME3
1087,0.55,0.52,0.718628282,0.2,0.595606221,0,0.230960976,0.22,ME2
1088,0.351300271,0.789715092,0.46,0.14,0.5,0,0.303029169,0.22,CYT
1089,0.46,0.38,0.51,0.2,0.5,0,0.51,0.839869891,CYT
1090,0.55,0.72,0.741851541,0.26,0.5,0,0.49,0.431138332,ME3
1091,0.372559518,0.55,0.57,0.869935492,0.5,0,0.677077134,0.22,CYT
1092,0.987301393,0.51,0.287582281,0.110060977,0.5,0,0.54,0.38,CYT
1093,0.894883699,0.52,0.54,0.25,0.5,0,0.54,0.29,MIT
1094,0.54,0.59,0.57,0.34,0.5,0.753276954,0.49,0.22,NUC
1095,0.53,0.49,0.47,0.21,0.5,0,0.53,0.522995572,CYT
1096,0.596750988,0.56,0.955085178,0.25,0.5,0,0.43,0.389781959,NUC
1097,0.37,0.55,0.52,0.13,0.5,0,0.42,0.8,CYT
1098,0.52,0.65,0.36,0.826149659,0.5,0,0.476171084,0.34,ME3
1099,0.19,0.16,0.68,0.669731853,0.5,0,0.11658469,0.21,NUC
1100,0.47,0.56,0.51,0.084043804,0.5,0,0.52,0.239167747,NUC
1101,0.54,0.6,0.57,0.17,0.5,0,0.44,0.22,NUC
1102,0.45,0.57,0.38,0.654128363,0.5,0,0.420878043,0.31,ME3
1103,0.52,0.47,0.625735298,0.18,0.5,0,0.34,0.11,CYT
1104,0.367280933,0.55,0.596627165,0.18,0.5,0.388589484,0.51,0.43,NUC
1105,0.27,0.557294376,0.52,0.17,0.5,0,0.49,0.518767989,NUC
1106,0.52,0.161358266,0.45,0.13,0.5,0,0.519311188,0.22,NUC
1107,0.44,0.59,0.934058473,0.18,0.5,0.02511263,0.49,0.22,NUC
1108,0.23,0.13,0.51,0.16,0.5,0.108979651,0.546307548,0.51,NUC
1109,0.49,0.48,0.51,0.21,0.5,0,0.53,0.22,NUC
1110,0.6,0.62,0.54,0.900518973,0.797143488,0,0.51,0.22,NUC
1111,0.31,0.626722397,0.54,0.32,0.73415404,0.207259423,0.589662276,0.31,NUC
1112,0.53,0.556819607,0.51,0.18,0.5,0,0.52,0.27,CYT
1113,0.51,0.14038542,0.994936168,0.26,0.5,0.200711141,0.51,0.428122334,CYT
1114,0.38,0.889299718,0.47,0.12,0.5,0,0.47,0.401424863,NUC
1115,0.3,0.217148397,0.862225291,0.19,0.5,0.120536686,0.53,0.331523465,CYT
1116,0.655667774,0.537377734,0.46,0.24,0.5,0,0.48,0.22,EXC
1117,0.58,0.37,0.58,0.16,0.5,0,0.51,0.22,NUC
1118,0.43,0.28,0.41,0.32,0.98088158,0,0.52,0.22,ME3
1119,0.41,0.297902171,0.8641951,0.13,0.5,0.789491622,0.087489877,0.22,CYT
1120,0.23,0.29,0.46,0,0.5,0,0.43,0.31,CYT
1121,0.61,0.388971336,0.54,0.38,0.678935239,0.62342309,0.54,0.477744784,MIT
1122,0.55,0.38,0.52,0.16,0.5,0,0.49,0.64,NUC
1123,0.41,0.56,0.53,0.16,0.5,0,0.55,0.26,NUC
1124,0.178697991,0.4,0.31,0.17,0.5,0.604430635,0.52,0.22,ME3
1125,0.59,0.48,0.49,0.791900475,0.5,0,0.52,0.620416729,CYT
1126,0.54,0.55,0.807306853,0.4,0.5,0,0.53,0.22,CYT
1127,0.44,0.54,0.51,0.16,0.5,0.150558537,0.480113715,0.22,CYT
1128,0.79,0.56,0.53,0.19,0.5,0,0.47,0.35,CYT
1129,0.220397064,0.786035313,0.6,0.44154725,0.5,0,0.52,0.22,CYT
1130,0.297630216,0.73,0.992087193,0.58,0.767643766,0,0.5,0.22,MIT
1131,0.509503486,0.43,0.56,0.17,0.5,0,0.672103504,0.22,NUC
1132,0.213658913,0.44,0.57,0.28,0.5,0,0.57,0.22,CYT
1133,0.6,0.276302735,0.246436724,0.22,0.5,0,0.5,0.49,NUC
1134,0.56,0.736550914,0.862520029,0.684032505,0.5,0,0.561555759,0.125372784,NUC
1135,0.735445964,0.59,0.35,0.15,0.5,0,0.54,0.22,VAC
1136,0.616664016,0.37,0.52,0.15,0.835924409,0,0.55,0.182297386,VAC
1137,0.844598784,0.61,0.56,0.15,0.5,0,0.54,0.242822709,VAC
1138,0.63,0.56,0.52,0.176013971,0.5,0.65237768,0.517909488,0.22,CYT
1139,0.56,0.68,0.42,0.36,0.5,0.489317997,0.49,0.22,CYT
1140,0.64,0.56,0.52,0.167035025,0.5,0,0.596805462,0.47,NUC
1141,0.69,0.66,0.341768541,0.09,0.515370742,0,0.478949368,0.87784491,ME1
1142,0.4,0.45,0.45,0.15,0.627813074,0,0.53,0.150260257,NUC
1143,0.39,0.63,0.41,0.27,0.5,0,0.49,0.22,ME3
1144,0.45,0.51,0.43,0.591946032,0.5,0,0.57,0.018096027,NUC
1145,0.77,0.78,0.27,0.37,0.5,0,0.49,0.22,ME1
1146,0.57,0.53,0.6,0.28,0.5,0,0.52,0.45,NUC
1147,0.33,0.49,0.46,0.22,0.5,0,0.53,0.33,ME3
1148,0.28,0.41,0.46,0.18,0.5,0,0.47,0.39,NUC
1149,0.24,0.25,0.954857837,0.28,0.5,0,0.51,0.11,CYT
1150,0.394841025,0.41,0.37,0.18,0.826940834,0,0.54,0.31,ME3
1151,0.46,0.59,0.38,0.12,0.5,0,0.5,0.22,ME3
1152,0.59,0.48,0.49,0.49,0.678326425,0,0.36,0.32,CYT
1153,0.43382154,0.76,0.3,0.317586153,0.5,0,0.45,0.41,ME3
1154,0.565801252,0.38,0.47,0.14,0.5,0.219481114,0.51,0.133515044,NUC
1155,0.346588963,0.33,0.33,0.23,0.5,0.442603317,0.426041899,0.22,ME3
1156,0.86,0.78,0.888927982,0.15,0.8568472,0,0.53,0.22,ME2
1157,0.72,0.73,0.41,0.28,0.5,0,0.44,0.22,ME1
1158,0.46,0.62,0.475283721,0.54,0.5,0,0.51,0.27,MIT
1159,0.837318202,0.58,0.47,0.18,0.5,0,0.48,0.37640874,MIT
1160,0.38,0.47,0.47,0.18,0.5,0,0.44,0.26,MIT
1161,0.358963749,0.57,0.5,0.618713793,0.5,0,0.51,0.402241796,MIT
1162,0.6,0.61,0.54,0.11,0.5,0,0.46,0.22,CYT
1163,0.81,0.62,0.43,0.17,0.5,0,0.53,0.22,ME2
1164,0.49,0.39,0.52,0.29,0.5,0,0.48,0.22,EXC
1165,0.823313101,0.35,0.454501607,0.18,0.5,0,0.56,0.22,CYT
1166,0.4,0.44,0.49,0.47,0.5,0,0.287465338,0.310478265,NUC
1167,0.432276553,0.4,0.59,0.760452191,0.5,0.822765425,0.48,0.43,CYT
1168,0.358945959,0.436894207,0.28,0.12,0.669893614,0,0.46,0.27,ME3
1169,0.81054275,0.6,0.51,0.13,0.5,0.83,0.52,0.22,POX
1170,0.48,0.35,0.42,0.21,0.5,0,0.57,0.22,CYT
1171,0.165405493,0.44,0.56,0.19,0.5,0.455582644,0.54,0.22,CYT
1172,0.900203613,0.973126335,0.59,0.552465886,0.5,0,0.51,0.22,NUC
1173,0.83,0.53,0.477585158,0.2,0.826525179,0,0.48,0.25,ME2
1174,0.53,0.42,0.374807343,0.817817419,0.5,0,0.5,0.22,MIT
1175,0.57,0.14996186,0.58,0.35,0.5,0,0.49,0.22,MIT
1176,0.37,0.51,0.57,0.4,0.5,0,0.48,0.721764867,MIT
1177,0.38,0.319768752,0.52,0.14,0.5,0,0.53,0.839984226,CYT
1178,0.5,0.42,0.57,0.49,0.5,0,0.48,0.27,NUC
1179,0.48,0.191702943,0.511831506,0.18,0.5,0,0.58,0.22,CYT
1180,0.35,0.42,0.672754689,0.28,0.5,0,0.645998804,0.22,NUC
1181,0.53,0.609673043,0.54,0.21,0.5,0,0.45,0.22,NUC
1182,0.49,0.38,0.49,0.15,0.5,0,0.53,0.25,NUC
1183,0.66,0.82619425,0.53,0.339874638,0.5,0,0.54,0.22,CYT
1184,0.43,0.48,0.400341935,0.502672745,0.5,0,0.52,0.22,ME3
1185,0.46,0.61,0.55,0.29,0.926418653,0.270765817,0.49,0.22,MIT
1186,0.83,0.94,0.32,0.21,0.5,0,0.51,0.22,ME1
1187,0.64,0.62,0.49,0.15,0.5,0,0.53,0.880536885,MIT
1188,0.344368477,0.44,0.57,0.13,0.5,0,0.54,0.22,NUC
1189,0.55,0.5,0.66,0.36,0.5,0,0.49,0.22,MIT
1190,0.41,0.53,0.45,0.14,0.5,0,0.52,0.66,ME3
1191,0.658785293,0.46,0.55,0.43,0.908971278,0,0.55,0.380279264,NUC
1192,0.34,0.728197369,0.682073415,0.09,0.5,0,0.55,0.22,CYT
1193,0.126349315,0.49,0.58,0.23,0.5,0.497851602,0.44,0.014567284,MIT
1194,0.28,0.58,0.21,0.13,0.837152999,0,0.51,0.22,ME3
1195,0.8,0.63,0.47887286,0.29,0.5,0.486196449,0.51,0.22,EXC
1196,0.78,0.75,0.751914132,0.826725719,0.5,0,0.329067281,0.22,MIT
1197,0.170319883,0.201581073,0.81724174,0.27,0.966210191,0,0.37,0.22,CYT
1198,0.531294876,0.32,0.57,0.19,0.5,0,0.48,0.55,NUC
1199,0.353107106,0.51,0.5,0.16,0.5,0,0.52,1,NUC
1200,0.64,0.62,0.29,0.574439103,0.5,0,0.51,0.22,MIT
1201,0.55,0.53,0.55,0.46,0.5,0,0.52,0.185848595,MIT
1202,0.4,0.62,0.402301858,0.368913959,0.5,0.082269318,0.339509307,0.31,CYT
1203,0.35,0.174609078,0.54,0.486649612,0.5,0,0.043466289,0.22,NUC
1204,0.34,0.54,0.5,0.21,0.514826652,0,0.54,0.31,CYT
1205,0.48,0.54,0.5,0.17,0.5,0,0.53,0.471175075,NUC
1206,0.64,0.6,0.57,0.19,0.5,0.50642367,0.43,0.22,NUC
1207,0.39,0.434639612,0.469727152,0.31,0.5,0.736992558,0.54,0.29,CYT
1208,0.44,0.39,0.617202713,0.14,0.5,0,0.54,0.44,CYT
1209,0.45,0.43,0.51,0.24,0.5,0.228759551,0.633055613,0.33,CYT
1210,0.71,0.59,0.48,0.43,0.5,0.397201118,0.59,0.22,MIT
1211,0.44,0.38,0.968080727,0.32,0.5,0.83,0.53,0.22,POX
1212,0.39,0.4,0.53,0.67,0.5,0,0.22965342,0.22,CYT
1213,0.43,0.57,0.889753994,0.53,0.652279233,0,0.53,0.25,CYT
1214,0.59,0.5,0.52,0.28,0.5,0,0.55,0.935368737,CYT
1215,0.37,0.42,0.51,0.11,0.5,0,0.253226303,0.22,CYT
1216,0.75,0.7,0.38,0.27,0.5,0,0.160528162,0.22,ME1
1217,0.228718079,0.57,0.44,0.37,0.5,0.444764469,0.52,0.25,MIT
1218,0.5,0.526986247,0.44,0.5,0.5,0,0.371120168,0.67645861,MIT
1219,0.414941962,0.4,0.56,0.7,0.5,0,0.5,0.22,MIT
1220,0.67,0.68,0.46,0.29,0.684366725,0.378772538,0.46,0.22,MIT
1221,0.53,0.51,0.46,0.28,0.559514216,0,0.48,0.22,CYT
1222,0.47,0.54,0.37,0.14,0.5,0,0.5,0.22,ME3
1223,0.233133928,0.41,0.58,0.21,0.605451798,0,0.42,0.22,CYT
1224,0.34,0.36,0.54,0.11,0.5,0,0.36,0.21,NUC
1225,0.69,0.61,0.38,0.27,0.5,0.309968425,0.52,0.942390461,ME2
1226,0.37,0.53,0.6,0.19,0.671757678,0.5,0.42,0.305912301,POX
1227,0.82,0.219032804,0.49,0.23,0.5,0,0.137631474,0.22,EXC
1228,0.376779529,0.51,0.75,0.17,0.855430461,0,0.55,0.946463866,CYT
1229,0.53,0.814869885,0.892429596,0.33,0.5,0.345815636,0.52,0.589334856,MIT
1230,0.53,0.53,0.6,0.13,0.5,0,0.49,0.965059456,MIT
1231,0.492645834,0.835481107,0.59,0.22,0.5,0,0.46,0.22,CYT
1232,0.41,0.24,0.54,0.26,0.5,0,0.41,0.22,NUC
1233,0.47,0.65,0.54,0.62,0.524649246,0,0.53,0.36,MIT
1234,0.53,0.64142238,0.759767826,0.23005303,0.794763651,0,0.55,0.3,NUC
1235,0.46,0.35,0.606117581,0.16,0.5,0,0.51,0.29,CYT
1236,0.45,0.56,0.54,0.280478264,0.5,0,0.57,0.22,CYT
1237,0.71,0.56,0.39,0.240668536,0.5,0.376280008,0.074089814,0.22,ME2
1238,0.57,0.472599909,0.44,0.16,0.5,0.140671303,0.52,0.22,ME2
1239,0.36,0.46,0.43,0.19,0.538889391,0,0.48,0.22,ME3
1240,0.800385564,0.467982261,0.42,0.22,0.5,0,0.48,0.22,ME3
1241,0.81,0.82,0.744631535,0.36,0.5,0.235505361,0.39,0.22,EXC
1242,0.240942126,0.48,0.44,0.21,0.5,0,0.55,0.22,POX
1243,0.74,0.72,0.47,0.25,0.5,0,0.57,0.525563894,ME1
1244,0.84,0.66,0.36,0.78,0.5,0,0.49,0.5,ME1
1245,0.62,0.58,0.52,0.15,0.5,0,0.52,0.29,CYT
1246,0.56,0.59,0.53,0.16,0.5,0,0.24,0.42,NUC
1247,0.44,0.44,0.49,0.15,0.930875333,0.826010015,0.46,0.27,NUC
1248,0.645479574,0.68,0.57,0.4,0.5,0,0.53,0.36,NUC
1249,0.32,0.38,0.52,0.2,0.59318668,0,0.383242503,0.28,CYT
1250,0.45,0.56,0.863190072,0.29369553,0.737258779,0,0.52,0.22,CYT
1251,0.317701686,0.54,0.59,0.14,0.5,0,0.52,0.27,NUC
1252,0.556285443,0.51,0.54,0.15,0.996096369,0.80060351,0.45,0.26,NUC
1253,0.6,0.4,0.418183635,0.18,0.5,0,0.48,0.22,CYT
1254,0.38,0.47,0.53,0.191538292,0.5,0,0.48,0.538755385,CYT
1255,0.34,0.66,0.51,0.081681042,0.5,0,0.47,0.33,NUC
1256,0.6,0.48,0.44,0.52,0.5,0,0.54,0.63,NUC
1257,0.48,0.902820597,0.47,0.14,0.900125379,0.351717271,0.47,0.634954074,CYT
1258,0.48,0.46,0.38,0.29,0.5,0,0.53,0.22,ME3
1259,0.880911912,0.48,0.58,0.22,0.5,0,0.5,0.28,NUC
1260,0.29,0.68,0.47,0.26,0.5,0,0.47,0.37,NUC
1261,0.43,0.39,0.51,0.28,0.5,0,0.561987527,0.22,NUC
1262,0.61,0.54,0.49,0.260315808,0.5,0.764435017,0.54,0.42,CYT
1263,0.34,0.35,0.61,0.19,0.5,0.188377388,0.52,0.25,NUC
1264,0.37,0.62,0.27888707,0.25,0.5,0,0.51,0.22,ME3
1265,0.34,0.34,0.41947899,0.330859571,0.5,0,0.52,0.32,NUC
1266,0.34,0.4,0.3,0.23,0.5,0,0.51,0.22,ME3
1267,0.148692386,0.57,0.3,0.17,0.5,0,0.51,0.438685982,ME3
1268,0.5,0.53,0.45,0.44,0.5,0,0.49,0.22,MIT
1269,0.67,0.51,0.859268107,0.28,0.5,0,0.51,0.22,MIT
1270,0.59,0.57,0.46,0.14,0.5,0,0.52,0.22,MIT
1271,0.42,0.32,0.61,0.13,0.5,0,0.14,0.27,NUC
1272,0.4,0.51,0.42,0.13,0.5,0.367074972,0.45,0.259684603,ME3
1273,0.65,0.61,0.39,0.3,0.5,0,0.57,0.28,ME3
1274,0.940194296,0.869895791,0.33,0.38,1,0,0.55,0.25,ERL
1275,0.53,0.5,0.383774355,0.360831904,0.5,0,0.176594135,0.669275216,MIT
1276,0.36,0.35,0.946756896,0.22,0.5,0,0.44,0.31,ME3
1277,0.87,0.83,0.75120041,0.307694855,0.5,0,0.36,0.5400024,EXC
1278,0.43,0.45,0.54,0.14,0.5,0,0.5,0.31,CYT
1279,0.77,0.6,0.42,0.33,0.5,0,0.303802061,0.953454901,ME2
1280,0.58,0.61324784,0.298270245,0.37,0.5,0,0.697341518,0.3,ME2
1281,0.94,0.6,0.30301127,0.49,0.5,0.603984387,0.54,0.22,ME2
1282,0.43,0.38,0.51,0.24,0.549158231,0,0.46,0.33,NUC
1283,0.54,0.893304443,0.49,0.14,0.5,0,0.56,0.22,CYT
1284,0.53,0.44,0.47,0.22,0.895162006,0,0.181003132,0.22,NUC
1285,0.57074495,0.47,0.46,0.16,0.5,0,0.51,0.22,CYT
1286,0.62,0.64,0.909880281,0.2,0.873151294,0.16287709,0.48,0.33,NUC
1287,0.46,0.32,0.58,0.159256952,0.5,0.144755991,0.61,0.433454681,NUC
1288,0.884900347,0.62,0.65,0.18,0.5,0,0.46,0.43,NUC
1289,0.5,0.62,0.350871294,0.66,0.5,0,0.49,0.22,MIT
1290,0.218453537,0.836158252,0.52,0.36,0.702845404,0,0.48,0.56,NUC
1291,0.45,0.48,0.63,0.67,0.5,0,0.413217985,0.22,MIT
1292,0.5,0.512804361,0.59,0.47,0.5,0,0.49,0.36,MIT
1293,0.43,0.463653276,0.59,0.13,0.5,0.587274974,0.481648794,0.43,NUC
1294,0.6,0.59,0.45,0.23,0.80780686,0.481702746,0.55,0.22,MIT
1295,0.491747542,0.55,0.61,0.13,0.5,0,0.47,0.22,CYT
1296,0.89,0.52,0.41,0.26,0.5,0,0.52,0.11153557,ME2
1297,0.4,0.147359273,0.5,0.82,0.5,0,0.44,0.36,MIT
1298,0.51,0.42,0.56,0.38,0.5,0.234855324,0.46,0.780539824,MIT
1299,0.6,0.51,0.6,0.38,0.5,0.83,0.52,0.24,MIT
1300,0.56,0.5,0.61,0.49,0.5,0,0.46,0.28,MIT
1301,0.330912708,0.38,0.56,0.223347516,0.5,0,0.48,0.22,MIT
1302,0.55,0.5,0.6,0.31,0.5,0.755117571,0.46,0.27,MIT
1303,0.65,0.53,0.55,0.52,0.5,0.254628205,0.547277532,0.27,MIT
1304,0.58,0.53,0.5,0.53,0.5,0.817513458,0.47,0.31,MIT
1305,0.4,0.74,0.49,0.490868092,0.5,0,0.51,0.22,MIT
1306,0.51,0.56,0.51,0.42,0.971335384,0,0.53,0.36,MIT
1307,0.52,0.38,0.62,0.12,0.5,0.163826306,0.41,0.28,NUC
1308,0.63,0.6,0.5,0.27,0.5,0,0.002565156,0.22,MIT
1309,0.61,0.553819111,0.47,0.49,0.5,0.115260604,0.54,0.22,MIT
1310,0.58,0.38,0.336010031,0.21,0.5,0,0.5,0.22,CYT
1311,0.53,0.41,0.293671193,0.27046682,1,0,0.47,0.22,CYT
1312,0.58,0.56,0.273319696,0.25,0.5,0,0.533698713,0.35,NUC
1313,0.49,0.887740526,0.55,0.17,0.5,0,0.297351051,0.22,CYT
1314,0.283533086,0.63,0.52,0.2,0.5,0,0.34,0.206076277,NUC
1315,0.812082866,0.440011025,0.45,0.14,0.5,0,0.47,0.22,CYT
1316,0.35,0.848650021,0.44,0.27,0.5,0,0.51,0.702392465,CYT
1317,0.44,0.34,0.61,0.13,0.5,0,0.49,0.26,NUC
1318,0.64,0.76,0.51,0.596500365,0.5,0.247216061,0.46,0.22,NUC
1319,0.7,0.51,0.47,0.24,0.5,0,0.147766556,0.517520605,NUC
1320,0.25,0.36,0.58,0.3,0.5,0,0.493291711,0.31,NUC
1321,0.41,0.49,0.58,0.22,0.517574741,0,0.52,0.22,MIT
1322,0.56,0.48,0.5,0.864202993,0.5,0,0.51,0.22,CYT
1323,0.666794106,0.68,0.52,0.39,0.5,0.550441984,0.36,0.22,MIT
1324,0.5,0.57,0.62,0.25,0.5,0,0.148577087,0.22,MIT
1325,0.41,0.48,0.54,0.24,0.511555624,0,0.37,0.51,NUC
1326,0.74,0.72,0.5,0.28,0.5,0,0.49,0.27,EXC
1327,0.31,0.512139723,0.34,0.19,0.5,0.703478854,0.55,0.3,ME3
1328,0.77,0.82376117,0.51,0.28,0.5,0,0.33,0.22,EXC
1329,0.49,0.6,0.3,0.34,0.788186695,0,0.246508149,0.533923126,ME3
1330,0.37,0.51,0.39,0.18,0.5,0,0.51,0.27,ME3
1331,0.276163013,0.49,0.903250847,0.26,0.5,0,0.22366569,0.26,ME3
1332,0.277198285,0.161448378,0.5,0.070480942,0.849162523,0,0.5,0.28,NUC
1333,0.38,0.832136725,0.6,0.1,0.5,0,0.066799824,0.656623174,NUC
1334,0.33,0.21,0.53,0.15,0.666409586,0.468327667,0.52,0.5,NUC
1335,0.49,0.45,0.57,0.24,0.908683561,0,0.036387607,0.74457731,NUC
1336,0.4,0.28,0.48,0.06,0.5,0,0.580194452,0.42,NUC
1337,0.45,0.45,0.694637914,0.235997476,0.5,0,0.691469593,0.22,CYT
1338,0.28,0.51,0.598569942,0.636377434,0.5,0,0.728616676,0.22,CYT
1339,0.763787784,0.27,0.5,0.484291876,0.5,0,0.53,0.26,CYT
1340,0.36,0.33,0.38,0.15,0.975723882,0,0.438137829,0.225968343,ME3
1341,0.515749253,0.43,0.5,0.790463466,0.838546238,0,0.189046493,0.31,CYT
1342,0.68,0.798681905,0.44,0.31,0.5,0.606776871,0.51,0.22,MIT
1343,0.39,0.266759005,0.59,0.08,0.515860337,0,0.665038994,0.339447531,NUC
1344,0.47,0.837057916,0.48,0.404721921,0.5,0.729913061,0.46,0.323031667,NUC
1345,0.52,0.5,0.51,0.586380279,0.61207756,0,0.51,0.22,NUC
1346,0.36,0.48,0.5,0.723209123,0.5,0,0.27587478,0.68287156,NUC
1347,0.31,0.39,0.55,0.522885917,0.5,0,0.623838778,0.31,NUC
1348,0.649277397,0.61,0.758322193,0.23,0.5,0,0.52,0.61,NUC
1349,0.4,0.996598451,0.5,0.736407824,0.5,0,0.51,0.22,CYT
1350,0.708694859,0.46,0.54,0.85599022,0.5,0,0.51,0.3,NUC
1351,0.45,0.66,0.834159903,0.11,0.5,0,0.304628715,0.22,ME3
1352,0.55,0.45,0.58,0.25,0.5,0,0.49,0.765822765,NUC
1353,0.45,0.52,0.5,0.12,0.5,0,0.6,0.22,CYT
1354,0.56,0.49,0.315854957,0.15,0.5,0,0.5,0.313282565,NUC
1355,0.38,0.44,0.55,0.44,0.5,0,0.47,0.51,NUC
1356,0.27,0.921098187,0.55,0.13,0.5,0,0.5,0.22,NUC
1357,0.5,0.56,0.63,0.25,0.5,0,0.42,0.22,NUC
1358,0.498861116,0.51,0.602324204,0.848046323,0.5,0,0.54,0.369782586,CYT
1359,0.61,0.48,0.666175989,0.19,0.5,0,0.53,0.31,CYT
1360,0.37,0.44,0.64,0.48,0.5,0,0.631375487,0.27,CYT
1361,0.63,0.64,0.61629143,0.26,0.5,0.518280276,0.43,0.22,CYT
1362,0.413468758,0.21,1,0.8,0.5,0,0.13,0.758687579,CYT
1363,0.56,0.35,0.47,0.458776483,0.5,0,0.5,0.580737553,CYT
1364,0.52,0.43,0.61,0.22,0.6644209,0,0.45,0.22,CYT
1365,0.52,0.557682216,0.61,0.22,0.5,0,0.45,0.22,CYT
1366,0.32,0.776080769,0.54,0.269632161,0.5,0,0.534046441,0.19,CYT
1367,0.48,0.196830352,0.619780568,0.33,0.5,0,0.51,0.264229196,CYT
1368,0.46,0.54,0.59,0.41,0.5,0,0.53,0.21,CYT
1369,0.38,0.753522149,0.52,0.44,0.809790174,0,0.54,0.11,CYT
1370,0.37,0.3,0.62,0.43,0.5,0,0.44,0.39,CYT
1371,0.77,0.86,0.44,0.27,0.5,0.349457246,0.48,0.964439757,ME1
1372,0.5,0.48,0.48,0.901527548,0.961330746,0,0.53,0.68,CYT
1373,0.52,0.54,0.47,0.392845304,0.5,0,0.54,0.22,MIT
1374,0.49,0.38,0.47510685,0.09,0.5,0,0.46,0.22,CYT
1375,0.41,0.49,0.47,0.09,0.5,0,0.49,0.22,CYT
1376,0.41,0.4,0.56,0.17,0.786704237,0,0.56,0.22,CYT
1377,0.39,0.736253391,0.911666532,0.648781855,0.5,0,0.5,0.22,ME2
1378,0.39,0.707589285,0.327282288,0.2,0.5,0,0.43,0.47,CYT
1379,0.77,0.82,0.4,0.36,0.5,0,0.38,0.22,ME1
1380,0.42,0.28,0.33,0.5797784,0.5,0,0.39,0.26,ME3
1381,0.570814915,0.37,0.46,0.321469518,0.5,0.342406475,0.52,0.99,NUC
1382,0.48,0.5,0.47,0.29,0.5,0,0.218062287,0.755818545,NUC
1383,0.49,0.607495812,0.52,0.18,0.5,0,0.51,0.25,NUC
1384,0.770699363,0.59,0.594357291,0.15,0.5,0,0.54,0.22,MIT
1385,0.7,0.859974418,0.34,0.19,0.5,0,0.53,0.27,ME2
1386,0.47,0.44,0.25715008,0.18,0.524162519,0,0.47,0.29,NUC
1387,0.42,0.519641517,0.49,0.072621514,0.5,0.397595638,0.55,0.34,NUC
1388,0.47,0.214193739,0.47,0.298454549,0.5,0,0.53,0.964079241,NUC
1389,0.33,0.47,0.337980412,0.24,0.5,0,0.45,0.67,NUC
1390,0.55,0.4,0.62,0.559222215,0.5,0,0.37,0.28,NUC
1391,0.54,0.47,0.58,0.4,0.5,0.360841151,0.46,0.27,MIT
1392,0.46,0.5,0.5,0.28,0.5,0,0.5,0.730800893,NUC
1393,0.38,0.58,0.46,0.21,0.5,0,0.52,0.22,NUC
1394,0.55,0.47,0.53,0.2,0.670287493,0,0.71157011,0.22,NUC
1395,0.47,0.32,0.51,0.24,0.5,0,0.54,0.27,NUC
1396,0.61,0.5,0.61,0.21,0.5,0,0.55,0.54,CYT
1397,0.52,0.919591805,0.55,0.16,0.5,0.385692586,0.53,0.39,CYT
1398,0.41,0.42,0.23,0.16,0.5,0,0.4,0.22,ME3
1399,0.4,0.22746983,0.657587318,0.17,0.949423864,0,0.57,0.22,ME3
1400,0.36,0.37,0.63,0.25,0.5,0,0.3,0.22,CYT
